problem_id,problem_description,problem_paper,problem_year,facts_id,fact_description,匹配_x,cases_id,case_description,匹配_y
5911,如何有效评价普惠金融精准扶贫发挥的作用和取得的减贫效果,中西部地区20省份普惠金融对精准扶贫的效果评价,2020,5911_3,2017年中西部20省份普惠金融精准扶贫效果排名前五均为中部地区，后五位均为西部地区,1,5911_1,河南省通过普惠金融精准扶贫提升金融服务覆盖程度，农村居民人均可支配收入具有比较优势，同时盘活农村金融资源,1
5911,如何有效评价普惠金融精准扶贫发挥的作用和取得的减贫效果,中西部地区20省份普惠金融对精准扶贫的效果评价,2020,5911_3,2017年中西部20省份普惠金融精准扶贫效果排名前五均为中部地区，后五位均为西部地区,1,5911_4,新疆地区通过村镇银行等新型农村金融机构发展，推动普惠金融基础设施建设以促进经济增长,1
5911,如何有效评价普惠金融精准扶贫发挥的作用和取得的减贫效果,中西部地区20省份普惠金融对精准扶贫的效果评价,2020,5911_3,2017年中西部20省份普惠金融精准扶贫效果排名前五均为中部地区，后五位均为西部地区,1,5911_3,黑龙江省、安徽省推进农地抵押贷款试点，解决农业贷款难问题以促进普惠金融发展,1
5911,如何有效评价普惠金融精准扶贫发挥的作用和取得的减贫效果,中西部地区20省份普惠金融对精准扶贫的效果评价,2020,5911_3,2017年中西部20省份普惠金融精准扶贫效果排名前五均为中部地区，后五位均为西部地区,1,5911_5,西藏自治区因地理位置、人口结构和文化特点导致普惠金融基础设施得分最低，需针对性政策扶持,1
5800,如何在保障农民基本居住权的前提下凸显宅基地使用权的财产价值功能？,'三权分置'下适度放活宅基地使用权探析,2020,5800_2,2018年中央“一号文件”提出宅基地“三权分置”改革，明确集体所有权、农户资格权和使用权分置的制度创新。,1,5800_2,浙江义乌坑口村规定退宅农户必须是集体经济组织成员，人均保留15平方米合法住所，跨村流转竞标者需通过资格审核，宅基地使用权跨集体流转期限设定为70年。,1
5800,如何在保障农民基本居住权的前提下凸显宅基地使用权的财产价值功能？,'三权分置'下适度放活宅基地使用权探析,2020,5800_2,2018年中央“一号文件”提出宅基地“三权分置”改革，明确集体所有权、农户资格权和使用权分置的制度创新。,1,5800_5,安徽旌德允许非本集体成员通过“房地一体”登记取得宅基地使用权，同时规定不同区域差异化用途（如山区贫困户宅基地由政府兜底安置）。,1
5431,家庭承包制改革这一制度冲击为何未能改变中国农户购买农机作业服务的行为路径依赖？,为什么中国农户更愿意购买农机作业服务——基于对中日两国农户农机使用方式变迁的考察,2019,5431_2,2015年日本水稻经营体中进行作业委托的占比35%，其中耕整地环节外包比例仅12%，全年弃耕面积超过40万公顷。,1,5431_2,20世纪70年代日本农户通过农事组合形成共同购买、轮流使用大型农机的模式，但1999年《食品·农业·农村基本法》实施后，水稻经营体外包作业比例仍低于20%，2015年耕整地环节外包比例仅12%。,1
2757,群体规模扩大是否必然制约农民专业合作社的发展？,群体规模与农民专业合作社发展——基于集体行动理论,2014,2757_1,截至2014年2月，全国实有农民专业合作社103.88万个，出资总额2.04万亿元,1,2757_2,海南省琼中县福岛橡胶专业合作社案例：2008年成立时注册资金8万元，通过职能分权（设立橡胶事业部、农资服务部等）和层级化管理（成员大会、理事会、监事会），在规模扩大过程中保持发展绩效，收购站数量逐年增加但单站成员数控制在200以内，职能部门人员配置不超过3人,1
2757,群体规模扩大是否必然制约农民专业合作社的发展？,群体规模与农民专业合作社发展——基于集体行动理论,2014,2757_1,截至2014年2月，全国实有农民专业合作社103.88万个，出资总额2.04万亿元,1,2757_1,福建省漳州市长泰县林友林业专业合作社案例：2009年由透龙林场14个职工设立，初始成员20人（10名出资成员），至2013年保持成员规模但租赁5000多亩林地造林，采用灵活合作模式（项目单独记账、自由选择投资）和简单治理结构（理事长由林场场长兼任）,1
2388,转型时期农民利益表达路径的转变基础与趋势是什么？,转型时期农民利益表达路径探究,2013,2388_3,土地集体所有制使农民仅拥有经营管理权而非所有权,1,2388_2,新中国建立后通过土地改革实现制度保障，但农业为工业化发展付出代价,1
3715,财政分权与城市化对城乡收入差距的短期影响是否与长期影响存在显著差异？,财政分权、城市化与城乡收入差距动态关系实证分析——基于向量自回归模型,2016,3715_5,误差修正模型中城乡收入差距的弹性系数为-0.3119，表明长期偏离的修正具有反向调节特征。,1,3715_3,陈晓毅（2010）研究表明城市化对城乡收入差距的影响呈现阶段性变化规律，在短期扩大差距但长期具有缩小作用。,1
6775,如何识别并破解农民就业增收的现实困境,农村三产融合赋能农民就业增收再审视——基于河南省孟庄镇、龙湖镇、薛店镇的案例分析,2022,6775_7,案例地农户实际获得的土地流转收益低于传统农业生产报酬,1,6775_1,依托乡村旅游推进农村三产融合的案例，包含龙湖镇泰山村千稼集景区和薛店镇红枣小镇。泰山村通过黄帝文化禀赋发展旅游业，提供2000+就业岗位；红枣小镇结合古红枣文化创建特色小镇，衍生就业增收机会,1
6045,土地制度改革方向存在争议，特别是国家征用农村集体土地及补偿问题,中国农村土地制度的历史演变、动因及效果: 一个文献综述视角,2021,6045_3,1985-1994年粮食生产年均增长率仅为CSY数据中的特定数值,1,6045_3,土地股份合作制通过不损害承包权而流转经营权，满足城镇化进程中土地流转诉求,1
4392,宅基地使用权登记发证工作滞后，影响农民权益保障与土地流转,实然与应然之间：我国宅基地使用权制度完善进路——基于12省30个村庄的调研,2018,4392_4,3个省份'普遍存在'闲置现象的比例超过X%，符合空心村认定标准,1,4392_1,海南省通过购买方式取得宅基地使用权的比例较高，反映年轻一代对多元化取得方式的接受度,1
4392,宅基地使用权登记发证工作滞后，影响农民权益保障与土地流转,实然与应然之间：我国宅基地使用权制度完善进路——基于12省30个村庄的调研,2018,4392_4,3个省份'普遍存在'闲置现象的比例超过X%，符合空心村认定标准,1,4392_2,河南省通过出台《集体土地所有权确权登记发证实施细则》等政策文件推进宅基地使用权登记,1
2538,乡镇集体建设用地取得制度体现超强性土地征收特征，存在无需土地所有权主体同意、补偿标准低、审批程序随意等问题。,乡镇集体建设用地制度异化与法律反思,2014,2538_2,《土地管理法》第43条允许乡镇建设直接使用集体土地，但第54条要求城市基础设施用地通过划拨方式取得国有土地使用权。,1,2538_2,河南省西平县最大村需7-8年通过‘一事一议’筹集30万元建设小学教学楼，乡村道路建设需10年以上集资周期。,1
2538,乡镇集体建设用地取得制度体现超强性土地征收特征，存在无需土地所有权主体同意、补偿标准低、审批程序随意等问题。,乡镇集体建设用地制度异化与法律反思,2014,2538_2,《土地管理法》第43条允许乡镇建设直接使用集体土地，但第54条要求城市基础设施用地通过划拨方式取得国有土地使用权。,1,2538_1,济南市开展乡镇、村办企业有偿使用集体土地试点工作，通过土地使用费收费标准探索土地制度改革。,1
3446,如何平衡农业适度规模化与农村社会保障功能之间的矛盾,粮食安全视阈下农业适度规模经营与新型职业农民——耦合机制、国际经验与启示,2015,3446_3,2013年美国职业农民平均年龄60岁，新农民平均年龄49岁,1,3446_2,美国农业信贷体系通过差异化贷款政策支持新农民。包含主体（FSA）、行动（发放直接贷款和担保贷款）、过程（1972年立法确立，2014年法案优化）、结果（16.5万家庭农场获得230亿美元贷款）,1
3446,如何平衡农业适度规模化与农村社会保障功能之间的矛盾,粮食安全视阈下农业适度规模经营与新型职业农民——耦合机制、国际经验与启示,2015,3446_3,2013年美国职业农民平均年龄60岁，新农民平均年龄49岁,1,3446_1,美国联邦农作物保险计划通过保费补贴降低农场经营风险，促进规模化发展。案例包含政策背景（工业化进程）、主体（联邦政府）、行动（建立保险机制）、过程（1930年代实施）、结果（投资意愿增加，金融机构参与度提升）,1
3446,如何平衡农业适度规模化与农村社会保障功能之间的矛盾,粮食安全视阈下农业适度规模经营与新型职业农民——耦合机制、国际经验与启示,2015,3446_3,2013年美国职业农民平均年龄60岁，新农民平均年龄49岁,1,3446_3,美国'流转激励计划'（TIP）引导退休农民向新农民流转耕地。主体（USDA）、行动（支付额外租金）、过程（2012年法案设立，2014年扩大规模）、结果（促进土地要素优化配置）,1
6146,城乡经济发展空间格局割裂导致乡村产业和基础设施用地受限，如何通过规划优化与用途管制改革解决？,城乡经济循环下我国农村宅基地制度改革研究,2021,6146_1,2019年城镇居民人均可支配收入是农村居民的2.64倍，城镇居民人均消费支出是农村居民的2倍多。,1,6146_2,江西余江组建由党员干部、乡贤能人组成的村民事务理事会行使宅基地所有权，实施阶梯式有偿使用费制度，将4946亩宅基地退出后用于未来15年农村新增建设用地需求。,1
